shipping_id,order_id,shipping_date,return_date,shipping_providers,delivery_status
2160,7160,20/07/2021,,dhl,In Transit
2161,7161,07/10/2024,,bluedart,Delivered
2162,7162,20/07/2024,27/07/2024,bluedart,Returned
2163,7163,05/04/2023,,bluedart,Delivered
2164,7164,06/09/2021,,bluedart,In Transit
2165,7165,02/10/2020,08/10/2020,dhl,Returned
2166,7166,21/05/2020,25/05/2020,bluedart,Returned
2167,7167,04/08/2022,,bluedart,Delivered
2168,7168,12/08/2021,,bluedart,In Transit
2169,7169,15/07/2022,,bluedart,In Transit
2170,7170,01/12/2021,,dhl,In Transit
2171,7171,29/03/2022,,dhl,In Transit
2172,7172,23/05/2022,,ups,Delivered
2173,7173,12/06/2023,18/06/2023,dhl,Returned
2174,7174,15/01/2020,,fedex,Delivered
2175,7175,15/01/2021,,bluedart,In Transit
2176,7176,20/06/2023,29/06/2023,dhl,Returned
2177,7177,15/03/2021,25/03/2021,bluedart,Returned
2178,7178,06/04/2022,,fedex,In Transit
2179,7179,17/03/2020,,ups,In Transit
2180,7180,28/10/2021,,ups,In Transit
2181,7181,16/06/2023,,bluedart,Delivered
2182,7182,05/11/2023,09/11/2023,ups,Returned
2183,7183,22/01/2024,,fedex,Delivered
2184,7184,14/09/2020,,fedex,In Transit
2185,7185,03/11/2020,,bluedart,In Transit
2186,7186,08/12/2024,17/12/2024,ups,Returned
2187,7187,17/05/2021,,bluedart,In Transit
2188,7188,23/09/2020,,fedex,In Transit
2189,7189,30/12/2024,,bluedart,In Transit
2190,7190,06/12/2021,,fedex,In Transit
2191,7191,31/01/2021,08/02/2021,bluedart,Returned
2192,7192,24/12/2024,01/01/2025,ups,Returned
2193,7193,14/09/2024,17/09/2024,ups,Returned
2194,7194,02/05/2023,,bluedart,In Transit
2195,7195,07/03/2022,,bluedart,In Transit
2196,7196,25/09/2023,,fedex,Delivered
2197,7197,25/08/2020,,bluedart,Delivered
2198,7198,21/06/2021,,bluedart,Delivered
2199,7199,03/04/2020,10/04/2020,ups,Returned
2200,7200,21/06/2021,,bluedart,Delivered
2201,7201,14/08/2022,19/08/2022,bluedart,Returned
2202,7202,22/04/2020,,fedex,Delivered
2203,7203,31/05/2022,,bluedart,In Transit
2204,7204,24/02/2021,,dhl,Delivered
2205,7205,13/09/2023,,ups,In Transit
2206,7206,07/02/2021,11/02/2021,fedex,Returned
2207,7207,30/06/2022,,ups,In Transit
2208,7208,14/04/2021,,dhl,Delivered
2209,7209,26/03/2024,02/04/2024,bluedart,Returned
2210,7210,04/03/2022,11/03/2022,fedex,Returned
2211,7211,31/03/2022,03/04/2022,bluedart,Returned
2212,7212,03/03/2024,08/03/2024,ups,Returned
2213,7213,03/04/2021,,bluedart,In Transit
2214,7214,01/03/2021,04/03/2021,dhl,Returned
2215,7215,14/05/2023,24/05/2023,ups,Returned
2216,7216,04/05/2022,,dhl,Delivered
2217,7217,17/08/2023,,fedex,Delivered
2218,7218,01/08/2024,,bluedart,In Transit
2219,7219,23/03/2020,,ups,Delivered
2220,7220,09/05/2020,,ups,Delivered
2221,7221,14/06/2020,,ups,In Transit
2222,7222,16/01/2020,23/01/2020,ups,Returned
2223,7223,28/11/2020,,dhl,In Transit
2224,7224,25/02/2024,29/02/2024,fedex,Returned
2225,7225,06/11/2022,,ups,Delivered
2226,7226,11/10/2022,21/10/2022,dhl,Returned
2227,7227,26/05/2021,,bluedart,Delivered
2228,7228,27/06/2021,,dhl,Delivered
2229,7229,10/01/2023,,bluedart,Delivered
2230,7230,24/12/2021,,dhl,In Transit
2231,7231,29/10/2021,,dhl,In Transit
2232,7232,06/09/2020,,dhl,Delivered
2233,7233,12/11/2023,,dhl,In Transit
2234,7234,08/12/2020,,ups,Delivered
2235,7235,20/05/2021,30/05/2021,dhl,Returned
2236,7236,13/07/2023,,bluedart,Delivered
2237,7237,15/07/2024,,dhl,Delivered
2238,7238,04/08/2023,,fedex,In Transit
2239,7239,07/09/2021,,bluedart,In Transit
2240,7240,26/07/2024,31/07/2024,ups,Returned
2241,7241,02/12/2021,,fedex,In Transit
2242,7242,07/06/2021,,fedex,In Transit
2243,7243,05/10/2023,,fedex,Delivered
2244,7244,04/11/2021,11/11/2021,dhl,Returned
2245,7245,01/04/2020,06/04/2020,dhl,Returned
2246,7246,04/08/2021,,fedex,In Transit
2247,7247,30/06/2021,,fedex,Delivered
2248,7248,18/05/2020,,ups,In Transit
2249,7249,04/04/2022,09/04/2022,bluedart,Returned
2250,7250,29/02/2024,,ups,Delivered
2251,7251,20/06/2024,26/06/2024,bluedart,Returned
2252,7252,19/10/2024,23/10/2024,bluedart,Returned
2253,7253,02/04/2020,07/04/2020,bluedart,Returned
2254,7254,06/08/2022,,ups,Delivered
2255,7255,23/04/2021,,ups,Delivered
2256,7256,09/09/2020,,ups,In Transit
2257,7257,05/01/2024,,fedex,In Transit
2258,7258,25/12/2022,28/12/2022,dhl,Returned
2259,7259,06/02/2024,,ups,Delivered
2260,7260,20/01/2020,,fedex,Delivered
2261,7261,10/11/2020,,ups,Delivered
2262,7262,17/06/2024,,fedex,In Transit
2263,7263,27/12/2020,,dhl,In Transit
2264,7264,02/07/2021,11/07/2021,ups,Returned
2265,7265,19/03/2022,22/03/2022,bluedart,Returned
2266,7266,21/12/2020,,fedex,In Transit
2267,7267,08/10/2023,,fedex,In Transit
2268,7268,08/04/2021,15/04/2021,dhl,Returned
2269,7269,03/04/2024,08/04/2024,fedex,Returned
2270,7270,12/05/2024,,bluedart,In Transit
2271,7271,25/08/2020,,fedex,Delivered
2272,7272,20/02/2022,,fedex,In Transit
2273,7273,09/01/2024,,ups,Delivered
2274,7274,03/05/2022,,fedex,In Transit
2275,7275,03/03/2020,07/03/2020,dhl,Returned
2276,7276,03/09/2020,,ups,Delivered
2277,7277,05/10/2021,,ups,Delivered
2278,7278,08/06/2024,,bluedart,Delivered
2279,7279,18/12/2021,,dhl,Delivered
2280,7280,15/10/2020,,bluedart,Delivered
2281,7281,03/02/2024,08/02/2024,bluedart,Returned
2282,7282,04/07/2024,09/07/2024,bluedart,Returned
2283,7283,25/05/2021,,fedex,Delivered
2284,7284,26/08/2020,30/08/2020,dhl,Returned
2285,7285,29/04/2023,07/05/2023,bluedart,Returned
2286,7286,22/04/2024,,dhl,In Transit
2287,7287,09/02/2021,16/02/2021,ups,Returned
2288,7288,18/06/2022,,bluedart,In Transit
2289,7289,21/12/2022,,ups,Delivered
2290,7290,14/10/2023,,bluedart,Delivered
2291,7291,17/01/2023,,dhl,In Transit
2292,7292,06/10/2021,,bluedart,Delivered
2293,7293,09/01/2024,15/01/2024,dhl,Returned
2294,7294,29/04/2023,,dhl,Delivered
2295,7295,30/11/2022,06/12/2022,ups,Returned
2296,7296,07/09/2023,,ups,In Transit
2297,7297,29/04/2020,02/05/2020,bluedart,Returned
2298,7298,22/05/2021,,ups,Delivered
2299,7299,09/08/2021,,dhl,In Transit
2300,7300,15/11/2021,,dhl,Delivered
2301,7301,03/01/2024,,bluedart,Delivered
2302,7302,29/11/2021,,ups,Delivered
2303,7303,28/01/2021,02/02/2021,ups,Returned
2304,7304,01/10/2020,,fedex,In Transit
2305,7305,19/06/2022,,fedex,In Transit
2306,7306,14/01/2021,,dhl,In Transit
2307,7307,25/05/2024,,fedex,Delivered
2308,7308,19/06/2022,,dhl,Delivered
2309,7309,17/05/2020,20/05/2020,ups,Returned
2310,7310,02/10/2024,,dhl,In Transit
2311,7311,30/09/2021,,fedex,In Transit
2312,7312,21/09/2024,,bluedart,In Transit
2313,7313,01/02/2022,,fedex,Delivered
2314,7314,15/04/2020,20/04/2020,bluedart,Returned
2315,7315,25/04/2020,,dhl,In Transit
2316,7316,09/03/2021,,fedex,Delivered
2317,7317,12/07/2021,,fedex,Delivered
2318,7318,04/02/2023,,fedex,Delivered
2319,7319,10/02/2022,,bluedart,Delivered
2320,7320,08/12/2022,17/12/2022,bluedart,Returned
2321,7321,03/03/2020,09/03/2020,ups,Returned
2322,7322,12/11/2021,,ups,In Transit
2323,7323,25/07/2022,,dhl,Delivered
2324,7324,08/08/2023,,bluedart,In Transit
2325,7325,21/02/2021,01/03/2021,dhl,Returned
2326,7326,22/04/2023,30/04/2023,bluedart,Returned
2327,7327,11/10/2020,,ups,In Transit
2328,7328,01/04/2021,,ups,In Transit
2329,7329,29/11/2021,05/12/2021,bluedart,Returned
2330,7330,20/08/2022,28/08/2022,fedex,Returned
2331,7331,25/10/2024,,fedex,Delivered
2332,7332,26/11/2022,,dhl,Delivered
2333,7333,06/04/2023,,bluedart,Delivered
2334,7334,08/07/2020,,dhl,Delivered
2335,7335,21/08/2020,,bluedart,In Transit
2336,7336,15/03/2024,,dhl,Delivered
2337,7337,31/12/2022,,bluedart,Delivered
2338,7338,28/07/2021,,dhl,In Transit
2339,7339,10/02/2020,20/02/2020,bluedart,Returned
2340,7340,09/03/2021,,fedex,Delivered
2341,7341,21/06/2024,01/07/2024,ups,Returned
2342,7342,26/07/2023,,ups,Delivered
2343,7343,12/04/2023,,ups,In Transit
2344,7344,10/01/2021,,bluedart,Delivered
2345,7345,12/12/2024,20/12/2024,bluedart,Returned
2346,7346,25/06/2021,28/06/2021,bluedart,Returned
2347,7347,08/07/2023,18/07/2023,ups,Returned
2348,7348,26/01/2023,03/02/2023,bluedart,Returned
2349,7349,04/03/2020,,ups,Delivered
2350,7350,05/02/2021,,ups,Delivered
2351,7351,24/04/2021,02/05/2021,fedex,Returned
2352,7352,11/02/2024,20/02/2024,ups,Returned
2353,7353,09/06/2024,,ups,In Transit
2354,7354,25/06/2020,04/07/2020,dhl,Returned
2355,7355,11/01/2024,,bluedart,In Transit
2356,7356,03/04/2023,10/04/2023,fedex,Returned
2357,7357,16/05/2021,,dhl,Delivered
2358,7358,12/12/2024,,fedex,Delivered
2359,7359,01/04/2021,,fedex,Delivered
2360,7360,14/10/2022,17/10/2022,dhl,Returned
2361,7361,03/09/2024,,dhl,In Transit
2362,7362,11/12/2020,18/12/2020,ups,Returned
2363,7363,05/11/2020,,dhl,Delivered
2364,7364,16/09/2024,,bluedart,Delivered
2365,7365,08/06/2024,,bluedart,Delivered
2366,7366,30/11/2024,08/12/2024,fedex,Returned
2367,7367,09/03/2024,,bluedart,In Transit
2368,7368,24/04/2020,,fedex,Delivered
2369,7369,08/01/2023,,fedex,Delivered
2370,7370,10/02/2021,,dhl,In Transit
2371,7371,08/03/2024,,fedex,In Transit
2372,7372,02/05/2024,,ups,In Transit
2373,7373,24/10/2022,,bluedart,Delivered
2374,7374,23/03/2022,,ups,In Transit
2375,7375,04/12/2023,,fedex,Delivered
2376,7376,01/09/2021,,ups,Delivered
2377,7377,01/05/2024,,ups,In Transit
2378,7378,23/07/2021,,bluedart,In Transit
2379,7379,28/06/2023,,fedex,In Transit
2380,7380,08/12/2020,,bluedart,In Transit
2381,7381,11/08/2020,19/08/2020,ups,Returned
2382,7382,24/03/2020,,fedex,In Transit
2383,7383,28/02/2024,05/03/2024,fedex,Returned
2384,7384,20/01/2021,,dhl,Delivered
2385,7385,19/10/2021,27/10/2021,ups,Returned
2386,7386,31/05/2021,,dhl,In Transit
2387,7387,25/08/2020,28/08/2020,bluedart,Returned
2388,7388,22/03/2024,,dhl,In Transit
2389,7389,10/09/2023,15/09/2023,ups,Returned
2390,7390,19/03/2023,,ups,Delivered
2391,7391,09/07/2022,,ups,In Transit
2392,7392,12/02/2020,,fedex,In Transit
2393,7393,20/03/2023,,bluedart,In Transit
2394,7394,25/02/2021,,ups,Delivered
2395,7395,22/10/2020,31/10/2020,ups,Returned
2396,7396,21/06/2024,,fedex,Delivered
2397,7397,25/12/2021,01/01/2022,fedex,Returned
2398,7398,19/01/2023,26/01/2023,bluedart,Returned
2399,7399,09/06/2021,,ups,In Transit
2400,7400,02/05/2022,09/05/2022,dhl,Returned
2401,7401,04/05/2023,,dhl,In Transit
2402,7402,25/10/2024,,bluedart,In Transit
2403,7403,16/12/2022,,bluedart,In Transit
2404,7404,06/09/2020,16/09/2020,bluedart,Returned
2405,7405,26/10/2024,,ups,In Transit
2406,7406,29/07/2020,,dhl,In Transit
2407,7407,12/07/2023,,fedex,Delivered
2408,7408,22/12/2020,,ups,Delivered
2409,7409,19/07/2022,26/07/2022,ups,Returned
2410,7410,26/02/2024,,bluedart,Delivered
2411,7411,23/01/2021,,bluedart,In Transit
2412,7412,18/08/2023,,bluedart,In Transit
2413,7413,05/12/2022,,dhl,In Transit
2414,7414,12/06/2020,,ups,Delivered
2415,7415,05/11/2023,,bluedart,In Transit
2416,7416,15/08/2023,25/08/2023,bluedart,Returned
2417,7417,28/04/2022,,dhl,In Transit
2418,7418,07/04/2022,,bluedart,Delivered
2419,7419,24/12/2024,27/12/2024,bluedart,Returned
2420,7420,19/06/2024,23/06/2024,bluedart,Returned
2421,7421,18/09/2020,23/09/2020,ups,Returned
2422,7422,06/05/2023,,ups,Delivered
2423,7423,04/01/2025,10/01/2025,dhl,Returned
2424,7424,27/01/2020,04/02/2020,ups,Returned
2425,7425,27/01/2022,,fedex,In Transit
2426,7426,22/04/2024,30/04/2024,bluedart,Returned
2427,7427,09/07/2022,,fedex,Delivered
2428,7428,23/02/2022,05/03/2022,fedex,Returned
2429,7429,22/07/2022,29/07/2022,dhl,Returned
2430,7430,03/02/2022,11/02/2022,ups,Returned
2431,7431,08/05/2023,,fedex,In Transit
2432,7432,22/05/2021,,bluedart,In Transit
2433,7433,07/03/2020,,ups,In Transit
2434,7434,25/05/2020,31/05/2020,dhl,Returned
2435,7435,09/06/2022,,bluedart,Delivered
2436,7436,13/02/2021,,dhl,In Transit
2437,7437,01/11/2022,,dhl,In Transit
2438,7438,07/08/2024,,fedex,In Transit
2439,7439,25/04/2020,,dhl,In Transit
2440,7440,06/05/2020,,fedex,In Transit
2441,7441,08/01/2023,,fedex,In Transit
2442,7442,18/02/2020,21/02/2020,bluedart,Returned
2443,7443,04/08/2024,,fedex,In Transit
2444,7444,30/06/2020,,ups,In Transit
2445,7445,02/02/2024,,ups,In Transit
2446,7446,17/09/2020,,fedex,In Transit
2447,7447,16/03/2022,25/03/2022,bluedart,Returned
2448,7448,11/07/2021,19/07/2021,ups,Returned
2449,7449,03/08/2022,,dhl,In Transit
2450,7450,10/06/2023,,bluedart,In Transit
2451,7451,19/08/2020,,ups,Delivered
2452,7452,14/10/2020,,dhl,In Transit
2453,7453,27/11/2023,07/12/2023,fedex,Returned
2454,7454,08/08/2022,14/08/2022,ups,Returned
2455,7455,16/04/2020,23/04/2020,fedex,Returned
2456,7456,13/09/2021,,ups,In Transit
2457,7457,24/07/2022,,dhl,In Transit
2458,7458,27/12/2022,04/01/2023,ups,Returned
2459,7459,21/10/2020,25/10/2020,dhl,Returned
2460,7460,01/12/2022,08/12/2022,dhl,Returned
2461,7461,17/10/2021,20/10/2021,bluedart,Returned
2462,7462,07/01/2024,11/01/2024,fedex,Returned
2463,7463,14/05/2023,23/05/2023,ups,Returned
2464,7464,10/07/2021,,ups,In Transit
2465,7465,18/06/2022,,fedex,Delivered
2466,7466,26/01/2023,04/02/2023,ups,Returned
2467,7467,17/01/2021,,dhl,Delivered
2468,7468,15/04/2024,,fedex,Delivered
2469,7469,22/03/2021,,fedex,In Transit
2470,7470,04/04/2022,,fedex,Delivered
2471,7471,01/11/2023,09/11/2023,fedex,Returned
2472,7472,23/09/2020,,dhl,In Transit
2473,7473,11/05/2024,,dhl,Delivered
2474,7474,20/03/2021,23/03/2021,fedex,Returned
2475,7475,03/11/2023,11/11/2023,ups,Returned
2476,7476,22/09/2020,,dhl,In Transit
2477,7477,19/09/2022,,dhl,Delivered
2478,7478,02/03/2021,,fedex,In Transit
2479,7479,09/09/2020,14/09/2020,dhl,Returned
2480,7480,20/09/2020,,fedex,Delivered
2481,7481,25/05/2020,,ups,In Transit
2482,7482,04/05/2022,12/05/2022,dhl,Returned
2483,7483,07/05/2022,,dhl,Delivered
2484,7484,16/08/2022,,dhl,Delivered
2485,7485,04/09/2022,13/09/2022,ups,Returned
2486,7486,07/04/2024,17/04/2024,ups,Returned
2487,7487,11/11/2024,15/11/2024,dhl,Returned
2488,7488,23/05/2021,,fedex,Delivered
2489,7489,11/05/2023,,dhl,In Transit
2490,7490,05/09/2021,09/09/2021,bluedart,Returned
2491,7491,26/03/2020,,bluedart,Delivered
2492,7492,15/05/2024,20/05/2024,bluedart,Returned
2493,7493,27/06/2024,06/07/2024,dhl,Returned
2494,7494,16/07/2023,20/07/2023,fedex,Returned
2495,7495,27/12/2023,,ups,In Transit
2496,7496,02/05/2022,,bluedart,In Transit
2497,7497,20/12/2024,,fedex,In Transit
2498,7498,26/12/2023,,fedex,Delivered
2499,7499,11/10/2021,16/10/2021,dhl,Returned
2500,7500,09/08/2022,,ups,Delivered
2501,7501,09/12/2021,,fedex,In Transit
2502,7502,08/01/2024,17/01/2024,dhl,Returned
2503,7503,30/03/2024,,ups,In Transit
2504,7504,04/07/2024,,bluedart,Delivered
2505,7505,09/09/2023,,ups,Delivered
2506,7506,11/11/2022,,ups,In Transit
2507,7507,24/07/2024,02/08/2024,fedex,Returned
2508,7508,12/07/2022,,bluedart,Delivered
2509,7509,07/04/2024,,fedex,Delivered
2510,7510,11/01/2020,17/01/2020,bluedart,Returned
2511,7511,08/10/2022,16/10/2022,bluedart,Returned
2512,7512,13/08/2023,21/08/2023,ups,Returned
2513,7513,07/09/2024,,ups,In Transit
2514,7514,06/04/2023,16/04/2023,ups,Returned
2515,7515,26/04/2020,,fedex,Delivered
2516,7516,28/07/2023,,fedex,In Transit
2517,7517,19/03/2022,,bluedart,Delivered
2518,7518,13/01/2021,,dhl,In Transit
2519,7519,27/10/2021,,dhl,Delivered
2520,7520,13/12/2020,19/12/2020,ups,Returned
2521,7521,23/04/2020,,dhl,In Transit
2522,7522,27/03/2020,,bluedart,Delivered
2523,7523,25/01/2024,,ups,In Transit
2524,7524,10/01/2020,20/01/2020,fedex,Returned
2525,7525,14/10/2021,,ups,In Transit
2526,7526,19/08/2022,23/08/2022,bluedart,Returned
2527,7527,26/08/2024,,bluedart,In Transit
2528,7528,19/02/2023,,dhl,Delivered
2529,7529,30/12/2024,,dhl,Delivered
2530,7530,24/09/2023,,bluedart,Delivered
2531,7531,26/07/2020,,ups,In Transit
2532,7532,03/06/2021,,bluedart,Delivered
2533,7533,20/11/2023,,bluedart,In Transit
2534,7534,23/04/2023,,fedex,In Transit
2535,7535,21/06/2024,,ups,Delivered
2536,7536,14/02/2022,,dhl,In Transit
2537,7537,08/03/2023,,ups,Delivered
2538,7538,08/02/2024,,dhl,In Transit
2539,7539,20/02/2020,24/02/2020,ups,Returned
2540,7540,12/05/2023,,fedex,Delivered
2541,7541,27/04/2020,,bluedart,Delivered
2542,7542,10/01/2021,,bluedart,Delivered
2543,7543,26/12/2021,,ups,Delivered
2544,7544,05/09/2020,,ups,In Transit
2545,7545,14/03/2022,,fedex,In Transit
2546,7546,27/10/2020,03/11/2020,dhl,Returned
2547,7547,17/05/2022,,ups,In Transit
2548,7548,29/12/2020,,ups,Delivered
2549,7549,24/12/2022,30/12/2022,bluedart,Returned
2550,7550,21/02/2022,,fedex,Delivered
2551,7551,28/08/2021,,ups,In Transit
2552,7552,19/02/2022,,fedex,Delivered
2553,7553,01/04/2020,,bluedart,Delivered
2554,7554,21/03/2023,,bluedart,Delivered
2555,7555,18/10/2020,,fedex,In Transit
2556,7556,17/04/2023,20/04/2023,dhl,Returned
2557,7557,22/09/2024,,fedex,Delivered
2558,7558,10/02/2024,,fedex,In Transit
2559,7559,26/12/2023,,dhl,Delivered
2560,7560,07/10/2020,16/10/2020,dhl,Returned
2561,7561,31/03/2023,,bluedart,In Transit
2562,7562,23/02/2023,,ups,In Transit
2563,7563,31/07/2023,,ups,Delivered
2564,7564,08/04/2022,,fedex,In Transit
2565,7565,08/06/2021,,bluedart,Delivered
2566,7566,28/07/2023,,dhl,Delivered
2567,7567,04/04/2024,,dhl,In Transit
2568,7568,04/04/2024,07/04/2024,bluedart,Returned
2569,7569,18/09/2023,,ups,Delivered
2570,7570,14/04/2022,,bluedart,In Transit
2571,7571,13/01/2020,,bluedart,Delivered
2572,7572,21/01/2023,,dhl,Delivered
2573,7573,23/05/2020,,bluedart,In Transit
2574,7574,17/12/2020,,fedex,Delivered
2575,7575,17/03/2020,,fedex,Delivered
2576,7576,23/02/2020,,fedex,Delivered
2577,7577,27/05/2024,31/05/2024,fedex,Returned
2578,7578,24/12/2022,,ups,Delivered
2579,7579,15/03/2022,,dhl,In Transit
2580,7580,29/06/2020,,fedex,Delivered
2581,7581,28/09/2023,01/10/2023,dhl,Returned
2582,7582,25/04/2024,30/04/2024,bluedart,Returned
2583,7583,17/08/2020,,fedex,Delivered
2584,7584,14/08/2024,,ups,Delivered
2585,7585,29/12/2023,,ups,Delivered
2586,7586,20/03/2024,27/03/2024,ups,Returned
2587,7587,09/04/2021,,bluedart,Delivered
2588,7588,26/05/2024,,fedex,Delivered
2589,7589,23/05/2023,,ups,In Transit
2590,7590,27/01/2023,,fedex,Delivered
2591,7591,28/02/2020,,bluedart,Delivered
2592,7592,05/07/2024,,bluedart,In Transit
2593,7593,29/02/2020,,dhl,In Transit
2594,7594,13/03/2023,20/03/2023,fedex,Returned
2595,7595,08/02/2023,,bluedart,Delivered
2596,7596,13/05/2020,,bluedart,Delivered
2597,7597,06/04/2024,11/04/2024,fedex,Returned
2598,7598,15/03/2023,,fedex,In Transit
2599,7599,26/11/2024,05/12/2024,fedex,Returned
2600,7600,16/03/2020,,bluedart,In Transit
2601,7601,28/02/2024,,fedex,Delivered
2602,7602,22/03/2021,,ups,In Transit
2603,7603,09/09/2020,,bluedart,Delivered
2604,7604,15/08/2021,,bluedart,In Transit
2605,7605,04/12/2023,09/12/2023,ups,Returned
2606,7606,23/08/2024,,dhl,Delivered
2607,7607,03/11/2020,,ups,In Transit
2608,7608,10/04/2020,,fedex,Delivered
2609,7609,23/08/2020,26/08/2020,bluedart,Returned
2610,7610,25/01/2020,31/01/2020,dhl,Returned
2611,7611,16/07/2020,23/07/2020,fedex,Returned
2612,7612,20/03/2022,,fedex,Delivered
2613,7613,11/10/2024,,bluedart,In Transit
2614,7614,09/08/2024,,dhl,Delivered
2615,7615,02/01/2023,,bluedart,Delivered
2616,7616,18/10/2023,24/10/2023,dhl,Returned
2617,7617,16/01/2022,,ups,Delivered
2618,7618,17/07/2020,,dhl,Delivered
2619,7619,25/05/2023,,fedex,Delivered
2620,7620,04/10/2021,,bluedart,In Transit
2621,7621,23/11/2022,,dhl,Delivered
2622,7622,23/11/2023,30/11/2023,dhl,Returned
2623,7623,19/07/2023,,fedex,In Transit
2624,7624,14/07/2020,18/07/2020,bluedart,Returned
2625,7625,24/05/2023,31/05/2023,ups,Returned
2626,7626,14/08/2022,,dhl,In Transit
2627,7627,30/05/2024,,dhl,Delivered
2628,7628,15/05/2023,,bluedart,Delivered
2629,7629,26/01/2021,,bluedart,In Transit
2630,7630,04/05/2024,,fedex,Delivered
2631,7631,11/08/2024,14/08/2024,dhl,Returned
2632,7632,05/10/2021,,bluedart,In Transit
2633,7633,02/11/2021,10/11/2021,fedex,Returned
2634,7634,16/09/2020,26/09/2020,bluedart,Returned
2635,7635,30/12/2022,,ups,In Transit
2636,7636,25/09/2020,28/09/2020,ups,Returned
2637,7637,09/02/2020,,fedex,In Transit
2638,7638,02/10/2024,,ups,Delivered
2639,7639,18/02/2022,27/02/2022,fedex,Returned
2640,7640,19/07/2020,,fedex,Delivered
2641,7641,18/06/2021,,fedex,In Transit
2642,7642,11/05/2023,,bluedart,Delivered
2643,7643,15/09/2021,19/09/2021,dhl,Returned
2644,7644,05/03/2021,,fedex,Delivered
2645,7645,02/06/2021,,fedex,In Transit
2646,7646,31/05/2024,,dhl,In Transit
2647,7647,22/10/2021,,dhl,In Transit
2648,7648,16/05/2024,,bluedart,In Transit
2649,7649,17/12/2020,,bluedart,In Transit
2650,7650,10/12/2021,16/12/2021,ups,Returned
2651,7651,31/12/2024,,dhl,Delivered
2652,7652,03/02/2022,,bluedart,Delivered
2653,7653,06/10/2020,,fedex,In Transit
2654,7654,07/10/2021,12/10/2021,fedex,Returned
2655,7655,07/01/2022,,fedex,Delivered
2656,7656,14/09/2021,,fedex,Delivered
2657,7657,05/07/2022,,fedex,In Transit
2658,7658,15/09/2022,,fedex,Delivered
2659,7659,03/08/2022,,ups,Delivered
2660,7660,17/02/2020,26/02/2020,bluedart,Returned
2661,7661,23/12/2022,,ups,In Transit
2662,7662,26/06/2024,03/07/2024,ups,Returned
2663,7663,09/05/2021,15/05/2021,dhl,Returned
2664,7664,17/12/2024,,bluedart,Delivered
2665,7665,16/08/2023,,dhl,In Transit
2666,7666,02/10/2021,10/10/2021,bluedart,Returned
2667,7667,08/06/2021,,ups,In Transit
2668,7668,20/07/2022,25/07/2022,fedex,Returned
2669,7669,28/01/2022,,fedex,Delivered
2670,7670,07/01/2022,,bluedart,Delivered
2671,7671,10/10/2024,,ups,Delivered
2672,7672,15/10/2022,,dhl,Delivered
2673,7673,25/05/2020,,dhl,Delivered
2674,7674,08/05/2020,18/05/2020,dhl,Returned
2675,7675,07/04/2021,,fedex,Delivered
2676,7676,21/02/2020,,fedex,Delivered
2677,7677,19/02/2021,26/02/2021,bluedart,Returned
2678,7678,08/08/2024,17/08/2024,ups,Returned
2679,7679,21/02/2021,,dhl,Delivered
2680,7680,30/12/2022,,bluedart,In Transit
2681,7681,04/09/2022,,bluedart,Delivered
2682,7682,16/11/2020,,bluedart,In Transit
2683,7683,02/05/2020,,dhl,Delivered
2684,7684,04/01/2022,,bluedart,Delivered
2685,7685,30/10/2022,,fedex,Delivered
2686,7686,09/09/2022,,bluedart,In Transit
2687,7687,21/12/2024,,fedex,In Transit
2688,7688,04/01/2021,09/01/2021,bluedart,Returned
2689,7689,25/04/2024,,dhl,Delivered
2690,7690,21/12/2023,,bluedart,In Transit
2691,7691,08/10/2021,15/10/2021,ups,Returned
